hex_id,cate,se,in_zone,adj_cate,t_stat,sig_95
107,0.0073135151844064186,0.029608142149438667,0,0.007329702368890217,0.24701026992823572,FALSE
108,0.009784286795297388,0.02926560332666581,0,0.009805942599846146,0.33432718560708036,FALSE
109,-0.032113394309494364,0.044317910915639136,0,-0.03218447168131648,-0.7246143522113092,FALSE
110,0.2248668467145345,0.0684467070364702,0,0.22536455008155823,3.2852836381846617,TRUE
111,0.20574714845783984,0.09339099657642913,0,0.20620253372267167,2.203072630127262,TRUE
112,0.023013024621387268,0.03784962184415326,0,0.02306395991935053,0.6080120091065627,FALSE
113,0.004996700498547271,0.009434753210826097,0,0.005007759819645383,0.529605850507431,FALSE
114,0.00885792579086914,0.015383990323811063,0,0.008877531257639253,0.5757885700928322,FALSE
115,0.016352469096549582,0.028693107627346944,0,0.016388662421832595,0.5699093074520901,FALSE
116,0.006236391784994684,0.015218226545393504,0,0.006250194945553124,0.4097975389177272,FALSE
117,0.005930747823564725,0.00770957954233449,0,0.005943874494765412,0.7692699440998143,FALSE
118,0.13522125951626754,0.037315420753376495,0,0.1355205480825357,3.62373669614946,TRUE
119,0.19165116242208816,0.08248191533416953,1,0.1920753486915411,2.323553734726301,TRUE
120,0.1771673066664915,0.07238116369470197,1,0.17755943545889805,2.44769906454902,TRUE
121,0.06248272644518566,0.026662766123961065,0,0.06262102101277957,2.343445018220905,TRUE
122,0.035110453399012066,0.032669048318875925,1,0.035188164236023986,1.0747314417091702,FALSE
123,0.028689668042306403,0.019887408265330406,1,0.02875316759589589,1.4426046702284943,FALSE
124,0.004814369845792791,0.009180411393079792,0,0.004825025609936584,0.5244176583874955,FALSE
125,0.007806377421264768,0.014790706568031234,0,0.007823655469957084,0.5277893510603167,FALSE
126,0.011921092302718336,0.018246245698993357,0,0.011947477551875122,0.653344940070385,FALSE
127,0.005084584683693032,0.010294772110475964,0,0.005095838521037067,0.4938996831720983,FALSE
128,0.04319493284014724,0.06342046991206482,0,0.04329053725594713,0.6810881865120024,FALSE
129,0.013450280888116858,0.02608249218733183,0,0.013480050728283332,0.5156823508855343,FALSE
130,0.02331228694124479,0.02248354314396904,0,0.023363884603920294,1.0368600176568723,FALSE
131,0.017476805094674794,0.03307567986631037,0,0.017515486940698453,0.52838838582653,FALSE
132,0.09897261006681898,0.05114749506978436,0,0.09919166859853716,1.9350431518060314,FALSE
133,-0.017909919516870078,0.04132192362620252,0,-0.017949559985782716,-0.4334241474061792,FALSE
134,0.20552556465843527,0.067244725297202,0,0.2059804594863501,3.0563819504068523,TRUE
135,0.03664966855708246,0.04314964277592159,0,0.03673078617716596,0.8493620386941823,FALSE
136,-6.847181837264959e-4,0.011224223308593732,0,-6.862336874589589e-4,-0.061003613782545395,FALSE
137,0.014160843411979812,0.024548848860479283,0,0.01419218595779754,0.5768434802161775,FALSE
138,0.036211529486887585,0.0446174278504926,0,0.03629167736290411,0.8116005612925038,FALSE
139,0.007502718519440057,0.015749648269355203,0,0.00751932447235626,0.4763737190270105,FALSE
140,0.12853938722015107,0.05478731399897724,1,0.1288238866328006,2.3461523815997007,TRUE
141,0.1761168615209108,0.056193602669873735,1,0.17650666533703263,3.134108744647721,TRUE
142,0.18891205324573565,0.07631655016679686,1,0.18933017697693702,2.4753746445934848,TRUE
143,0.1389140839929926,0.0343755912069425,1,0.1392215459792324,4.041067487588038,TRUE
144,0.026159459167642056,0.02757279010166077,1,0.02621735854719703,0.9487418237759846,FALSE
145,0.0035541069654281237,0.030279840611656707,0,0.0035619733584927346,0.11737535249970615,FALSE
146,0.020327851751180164,0.03234253806638599,1,0.02037284388945551,0.6285175179961265,FALSE
147,0.011439931628914842,0.016700901708188897,0,0.01146525191322274,0.684988860410186,FALSE
148,0.009122685790924607,0.010042928540333335,0,0.009142877257567116,0.9083690832098479,FALSE
149,0.005055018199369413,0.012023316861170343,0,0.005066206596480644,0.42043458204904705,FALSE
150,0.0012393077926006423,0.006540460877163891,0,0.0012420507832645311,0.18948325139099945,FALSE
151,0.008126455739088628,0.013496889410041664,0,0.008144442225057582,0.602098416324176,FALSE
