hex_id,cate,se,in_zone,adj_cate,t_stat,sig_95
108,-6.266569140570363,3.6209213506977274,0,-6.336291998845666,-1.7306559667093673,FALSE
109,-6.210076677785249,3.105722191440164,0,-6.279170991814405,-1.9995596176957333,TRUE
110,-4.53699978383992,4.034115160610186,0,-4.587479174688061,-1.1246579741054463,FALSE
111,-4.6974364709954495,4.223835663700406,0,-4.749700906283344,-1.1121257655370362,FALSE
112,-5.852023530543564,2.679798711157164,0,-5.917134087547119,-2.183754886581239,TRUE
113,-6.360844076703849,1.7639096591769665,0,-6.431615853113382,-3.606105360107725,TRUE
114,-6.240058777811677,1.703414483106661,0,-6.309486677518106,-3.6632650712415886,TRUE
115,-5.671118684963819,1.713716223245625,0,-5.734216465498028,-3.3092519099943094,TRUE
116,-5.6270769218118,1.6361790640590839,0,-5.689684686590727,-3.4391571469274105,TRUE
117,-5.158753759870997,1.7177153366456834,0,-5.216150885667958,-3.0032646561477976,TRUE
118,-3.771838491186023,3.2623637131563186,0,-3.813804574166855,-1.1561673751994963,FALSE
119,-5.706011829968347,3.9894773710145057,1,-5.769497837257796,-1.4302654957828058,FALSE
120,-6.105302181301138,2.8958054623653595,1,-6.173230757395331,-2.1083260808252597,TRUE
121,-6.753447799807366,3.312416593026904,0,-6.828587748518244,-2.0388280308776103,TRUE
122,-2.034224617028937,1.961394207903564,1,-2.056857727985139,-1.0371319589055061,FALSE
123,-2.1123752724877725,1.9707487348971857,1,-2.1358779002325794,-1.0718643300806054,FALSE
124,-10.279845368904086,1.3904732271145743,0,-10.394220585337571,-7.393055233602877,TRUE
125,-7.492107804024553,2.292309287574158,0,-7.5754662029962345,-3.2683669017251566,TRUE
126,-3.9832047033177718,0.9397873536839887,0,-4.027522480841833,-4.238410623109063,TRUE
127,-4.856689600984542,5.874419560572343,0,-4.910725912264396,-0.8267522520150666,FALSE
128,-4.193995182268828,5.145382583816023,0,-4.240658248635956,-0.8150988024603589,FALSE
129,-4.092345107016159,4.843926177521761,0,-4.137877198262527,-0.8448405192479371,FALSE
130,-6.795113824896209,3.9776761148787023,0,-6.870717356517767,-1.7083124992200183,FALSE
131,-6.786010993872498,4.025663252164659,0,-6.861513245928934,-1.685687691394346,FALSE
132,-5.114454986668127,4.002965049270925,0,-5.171359237174557,-1.277666660516969,FALSE
133,-6.323717718408931,3.029860736784715,0,-6.394076420972215,-2.0871314782340966,TRUE
134,-4.596496529422073,4.002356913563726,0,-4.647637890650978,-1.1484474345216058,FALSE
135,-5.201058182818287,4.249222810655588,0,-5.258925994443396,-1.224002226895663,FALSE
136,-5.58478236576121,2.6178104401298854,0,-5.646919554492673,-2.1333792088796604,TRUE
137,-5.571905907011893,1.8402037764907409,0,-5.633899830187942,-3.027874400756578,TRUE
138,-5.413430005408106,1.7013353179478021,0,-5.4736607001604805,-3.1818712915087985,TRUE
139,-5.549097164595732,1.6074451848940194,0,-5.610837314027449,-3.4521221729632976,TRUE
140,-5.830529265235441,4.181975271843352,1,-5.89540067357883,-1.3942046249033488,FALSE
141,-5.874184289299906,2.7283742298974594,1,-5.939541410477156,-2.1529980106580453,TRUE
